image,text,sym_num_dice,sym_values,sym_colours,sym_sizes
sample_05273.png,There are a medium blue die showing one and a small green die showing one in the scene.,2,1 1,blue green,medium small
sample_05275.png,"The image shows a medium red die showing six, a small green die showing six and a medium white die showing three.",3,6 6 3,red green white,medium small medium
sample_05277.png,A large purple die is shown with a value of one.,1,1,purple,large
sample_05278.png,The image shows a medium yellow die showing one and a large red die showing two.,2,1 2,yellow red,medium large
sample_05279.png,"There are a medium blue die showing three, a medium red die showing five and a small peach die showing six in the scene.",3,3 5 6,blue red peach,medium medium small
sample_05280.png,This picture contains a small peach die showing six and a large red die showing four.,2,6 4,peach red,small large
sample_05281.png,"The image shows a large purple die showing five, a medium peach die showing three and a medium white die showing six.",3,5 3 6,purple peach white,large medium medium
sample_05283.png,"This picture contains a small white die showing one, a medium red die showing two and a large peach die showing one.",3,1 2 1,white red peach,small medium large
sample_05284.png,This picture contains a medium white die displaying two.,1,2,white,medium
sample_05286.png,There are a small yellow die showing four and a small red die showing two in the scene.,2,4 2,yellow red,small small
sample_05287.png,This picture contains a medium peach die displaying five.,1,5,peach,medium
sample_05288.png,"The image shows a large peach die showing six, a medium white die showing two and a large purple die showing four.",3,6 2 4,peach white purple,large medium large
sample_05289.png,This picture contains a medium purple die showing two and a large yellow die showing four.,2,2 4,purple yellow,medium large
sample_05290.png,The image shows a large peach die showing two and a small red die showing four.,2,2 4,peach red,large small
sample_05291.png,There is one medium blue die showing six.,1,6,blue,medium
sample_05293.png,"The image shows a small blue die showing six, a large red die showing two and a large green die showing two.",3,6 2 2,blue red green,small large large
sample_05294.png,"There are a large white die showing six, a small purple die showing four and a large green die showing six in the scene.",3,6 4 6,white purple green,large small large
sample_05295.png,There is one small blue die showing five.,1,5,blue,small
sample_05296.png,A medium red die is shown with a value of three.,1,3,red,medium
sample_05297.png,This picture contains a medium red die showing three and a large blue die showing three.,2,3 3,red blue,medium large
sample_05298.png,The image shows one large white die with value six.,1,6,white,large
sample_05300.png,"There are a small peach die showing five, a medium yellow die showing six and a medium white die showing two in the scene.",3,5 6 2,peach yellow white,small medium medium
sample_05301.png,"The image shows a small white die showing five, a small yellow die showing five and a large white die showing five.",3,5 5 5,white yellow white,small small large
sample_05302.png,"This picture contains a small red die showing five, a large blue die showing two and a medium white die showing one.",3,5 2 1,red blue white,small large medium
sample_05303.png,A large white die is shown with a value of three.,1,3,white,large
sample_05304.png,There is one medium green die showing six.,1,6,green,medium
sample_05306.png,"The scene contains a medium white die showing six, a medium purple die showing five and a large yellow die showing six.",3,6 5 6,white purple yellow,medium medium large
sample_05308.png,"The image shows a large white die showing one, a medium red die showing two and a medium green die showing one.",3,1 2 1,white red green,large medium medium
sample_05309.png,The scene contains a small green die showing six and a medium purple die showing four.,2,6 4,green purple,small medium
sample_05310.png,"There are a small purple die showing four, a medium yellow die showing one and a small purple die showing one in the scene.",3,4 1 1,purple yellow purple,small medium small
sample_05311.png,A small white die is shown with a value of five.,1,5,white,small
sample_05313.png,The scene contains a small purple die showing six and a medium red die showing three.,2,6 3,purple red,small medium
sample_05314.png,There are a small white die showing two and a small blue die showing one in the scene.,2,2 1,white blue,small small
sample_05317.png,There is one small peach die showing four.,1,4,peach,small
sample_05318.png,A medium white die is shown with a value of one.,1,1,white,medium
sample_05321.png,"The scene contains a small peach die showing two, a medium yellow die showing two and a medium purple die showing five.",3,2 2 5,peach yellow purple,small medium medium
sample_05322.png,The scene contains a medium blue die showing five and a large red die showing six.,2,5 6,blue red,medium large
sample_05324.png,The image shows one small purple die with value five.,1,5,purple,small
sample_05325.png,The scene contains a small peach die showing three and a medium red die showing three.,2,3 3,peach red,small medium
sample_05326.png,"The scene contains a small purple die showing four, a medium purple die showing four and a large purple die showing five.",3,4 4 5,purple purple purple,small medium large
sample_05327.png,"This picture contains a medium red die showing five, a small purple die showing four and a large blue die showing five.",3,5 4 5,red purple blue,medium small large
sample_05329.png,"There are a large blue die showing two, a small peach die showing three and a small blue die showing four in the scene.",3,2 3 4,blue peach blue,large small small
sample_05330.png,There is one small peach die showing five.,1,5,peach,small
sample_05331.png,This picture contains a small red die showing three and a large peach die showing six.,2,3 6,red peach,small large
sample_05332.png,"This picture contains a large white die showing five, a large green die showing four and a medium yellow die showing one.",3,5 4 1,white green yellow,large large medium
sample_05333.png,The image shows one large peach die with value five.,1,5,peach,large
sample_05337.png,"This picture contains a medium green die showing six, a medium purple die showing five and a small white die showing four.",3,6 5 4,green purple white,medium medium small
sample_05338.png,There is one medium green die showing six.,1,6,green,medium
sample_05339.png,"The scene contains a small red die showing three, a large yellow die showing four and a large red die showing three.",3,3 4 3,red yellow red,small large large
sample_05340.png,The scene contains a medium purple die showing one and a large white die showing two.,2,1 2,purple white,medium large
sample_05341.png,The image shows a large yellow die showing five and a medium peach die showing one.,2,5 1,yellow peach,large medium
sample_05342.png,"This picture contains a medium peach die showing three, a large blue die showing three and a small yellow die showing two.",3,3 3 2,peach blue yellow,medium large small
sample_05343.png,The scene contains a medium green die showing two and a large green die showing five.,2,2 5,green green,medium large
sample_05345.png,"This picture contains a medium red die showing six, a large yellow die showing five and a large green die showing five.",3,6 5 5,red yellow green,medium large large
sample_05347.png,The image shows a small white die showing one and a medium red die showing three.,2,1 3,white red,small medium
sample_05348.png,This picture contains a large red die showing three and a small blue die showing one.,2,3 1,red blue,large small
sample_05349.png,"The image shows a small peach die showing one, a medium white die showing four and a large red die showing two.",3,1 4 2,peach white red,small medium large
sample_05350.png,This picture contains a medium peach die displaying four.,1,4,peach,medium
sample_05351.png,"The scene contains a large white die showing five, a small yellow die showing one and a small green die showing one.",3,5 1 1,white yellow green,large small small
sample_05352.png,"There are a small red die showing two, a small white die showing four and a large green die showing four in the scene.",3,2 4 4,red white green,small small large
sample_05354.png,This picture contains a large white die displaying six.,1,6,white,large
sample_05355.png,"This picture contains a small blue die showing five, a large red die showing six and a small yellow die showing four.",3,5 6 4,blue red yellow,small large small
sample_05356.png,"There are a small yellow die showing three, a medium peach die showing four and a medium purple die showing four in the scene.",3,3 4 4,yellow peach purple,small medium medium
sample_05357.png,A small blue die is shown with a value of one.,1,1,blue,small
sample_05358.png,"There are a medium yellow die showing six, a medium green die showing four and a small purple die showing two in the scene.",3,6 4 2,yellow green purple,medium medium small
sample_05359.png,The image shows one small red die with value four.,1,4,red,small
sample_05360.png,There are a small blue die showing two and a large yellow die showing six in the scene.,2,2 6,blue yellow,small large
sample_05361.png,This picture contains a medium purple die showing five and a large blue die showing two.,2,5 2,purple blue,medium large
sample_05362.png,A small white die is shown with a value of three.,1,3,white,small
sample_05364.png,"The scene contains a medium peach die showing four, a medium green die showing three and a medium purple die showing six.",3,4 3 6,peach green purple,medium medium medium
sample_05366.png,The image shows a large yellow die showing four and a small purple die showing five.,2,4 5,yellow purple,large small
sample_05367.png,This picture contains a small purple die displaying two.,1,2,purple,small
sample_05368.png,There is one large peach die showing four.,1,4,peach,large
sample_05369.png,There is one medium blue die showing five.,1,5,blue,medium
sample_05370.png,There is one large peach die showing three.,1,3,peach,large
sample_05371.png,"There are a large blue die showing three, a medium yellow die showing four and a small yellow die showing one in the scene.",3,3 4 1,blue yellow yellow,large medium small
sample_05372.png,A small white die is shown with a value of two.,1,2,white,small
sample_05373.png,"There are a small peach die showing two, a medium blue die showing one and a medium white die showing two in the scene.",3,2 1 2,peach blue white,small medium medium
sample_05374.png,A medium purple die is shown with a value of six.,1,6,purple,medium
sample_05376.png,This picture contains a medium green die displaying two.,1,2,green,medium
sample_05378.png,The image shows a small yellow die showing one and a medium white die showing four.,2,1 4,yellow white,small medium
sample_05380.png,There is one small green die showing five.,1,5,green,small
sample_05381.png,There is one small blue die showing one.,1,1,blue,small
sample_05382.png,The image shows a large red die showing two and a small white die showing three.,2,2 3,red white,large small
sample_05383.png,There are a medium yellow die showing two and a large green die showing three in the scene.,2,2 3,yellow green,medium large
sample_05384.png,"There are a large yellow die showing three, a medium red die showing five and a medium purple die showing one in the scene.",3,3 5 1,yellow red purple,large medium medium
sample_05385.png,This picture contains a medium red die showing three and a small red die showing four.,2,3 4,red red,medium small
sample_05387.png,The image shows one medium green die with value six.,1,6,green,medium
sample_05388.png,The image shows one medium purple die with value one.,1,1,purple,medium
sample_05390.png,There is one small red die showing two.,1,2,red,small
sample_05391.png,"There are a medium yellow die showing five, a large yellow die showing three and a large yellow die showing four in the scene.",3,5 3 4,yellow yellow yellow,medium large large
sample_05395.png,This picture contains a large green die displaying two.,1,2,green,large
sample_05396.png,The image shows a large purple die showing three and a medium red die showing six.,2,3 6,purple red,large medium
sample_05397.png,There is one medium red die showing four.,1,4,red,medium
sample_05398.png,"The image shows a small purple die showing five, a small red die showing two and a medium white die showing two.",3,5 2 2,purple red white,small small medium
sample_05399.png,The scene contains a large white die showing two and a medium blue die showing six.,2,2 6,white blue,large medium
sample_05401.png,"The scene contains a small white die showing one, a medium yellow die showing one and a small peach die showing two.",3,1 1 2,white yellow peach,small medium small
sample_05402.png,"The scene contains a small green die showing six, a medium blue die showing two and a medium red die showing five.",3,6 2 5,green blue red,small medium medium
sample_05404.png,This picture contains a small red die showing three and a large yellow die showing three.,2,3 3,red yellow,small large
sample_05405.png,"The image shows a small peach die showing five, a large white die showing two and a medium yellow die showing six.",3,5 2 6,peach white yellow,small large medium
sample_05406.png,"The scene contains a small red die showing two, a medium white die showing one and a small green die showing six.",3,2 1 6,red white green,small medium small
sample_05407.png,"The image shows a medium yellow die showing three, a medium white die showing one and a large red die showing five.",3,3 1 5,yellow white red,medium medium large
sample_05408.png,This picture contains a large peach die showing one and a large white die showing two.,2,1 2,peach white,large large
sample_05410.png,"This picture contains a large purple die showing six, a small white die showing three and a large blue die showing six.",3,6 3 6,purple white blue,large small large
sample_05411.png,This picture contains 2 medium green dice displaying three and two.,2,3 2,green green,medium medium
sample_05412.png,The scene contains a small yellow die showing five and a medium purple die showing six.,2,5 6,yellow purple,small medium
sample_05413.png,There are a medium peach die showing two and a large red die showing one in the scene.,2,2 1,peach red,medium large
sample_05414.png,This picture contains a small white die showing five and a large purple die showing one.,2,5 1,white purple,small large
sample_05415.png,This picture contains a large yellow die showing three and a medium purple die showing four.,2,3 4,yellow purple,large medium
sample_05418.png,The image shows a large white die showing five and a medium green die showing three.,2,5 3,white green,large medium
sample_05419.png,The image shows a medium red die showing three and a large white die showing four.,2,3 4,red white,medium large
sample_05420.png,The scene contains a medium green die showing three and a small yellow die showing six.,2,3 6,green yellow,medium small
sample_05422.png,There is one large peach die showing six.,1,6,peach,large
sample_05424.png,There is one medium yellow die showing five.,1,5,yellow,medium
sample_05425.png,A medium peach die is shown with a value of one.,1,1,peach,medium
sample_05426.png,The image shows a medium green die showing five and a large blue die showing five.,2,5 5,green blue,medium large
sample_05427.png,There are a large purple die showing three and a large green die showing one in the scene.,2,3 1,purple green,large large
sample_05429.png,This picture contains a medium yellow die displaying three.,1,3,yellow,medium
sample_05430.png,This picture contains a medium green die displaying four.,1,4,green,medium
sample_05431.png,"There are a small purple die showing two, a medium yellow die showing two and a medium green die showing three in the scene.",3,2 2 3,purple yellow green,small medium medium
sample_05432.png,"This picture contains a small yellow die showing one, a small purple die showing six and a medium purple die showing three.",3,1 6 3,yellow purple purple,small small medium
sample_05436.png,The image shows one medium purple die with value five.,1,5,purple,medium
sample_05437.png,This picture contains a small green die displaying three.,1,3,green,small
sample_05439.png,"The image shows a medium green die showing three, a large red die showing six and a small peach die showing four.",3,3 6 4,green red peach,medium large small
sample_05440.png,"This picture contains a medium yellow die showing one, a large blue die showing five and a large white die showing two.",3,1 5 2,yellow blue white,medium large large
sample_05441.png,"The scene contains a large yellow die showing four, a small red die showing six and a large white die showing one.",3,4 6 1,yellow red white,large small large
sample_05442.png,"This picture contains a medium yellow die showing three, a small peach die showing one and a small yellow die showing one.",3,3 1 1,yellow peach yellow,medium small small
sample_05443.png,"This picture contains a medium purple die showing six, a small yellow die showing six and a small blue die showing three.",3,6 6 3,purple yellow blue,medium small small
sample_05445.png,This picture contains a medium white die showing two and a medium peach die showing two.,2,2 2,white peach,medium medium
sample_05446.png,"The scene contains a large white die showing one, a small blue die showing six and a medium peach die showing five.",3,1 6 5,white blue peach,large small medium
sample_05450.png,There are 2 small green dice showing five and six.,2,5 6,green green,small small
sample_05451.png,The scene contains a small peach die showing five and a large blue die showing one.,2,5 1,peach blue,small large
sample_05452.png,"This picture contains a large peach die showing six, a large green die showing two and a large peach die showing one.",3,6 2 1,peach green peach,large large large
sample_05453.png,There is one large peach die showing three.,1,3,peach,large
sample_05454.png,"The image shows a medium red die showing six, a large red die showing one and a small green die showing six.",3,6 1 6,red red green,medium large small
sample_05456.png,The scene contains a small peach die showing three and a medium blue die showing one.,2,3 1,peach blue,small medium
sample_05457.png,The image shows a medium peach die showing two and a small white die showing five.,2,2 5,peach white,medium small
sample_05460.png,"The image shows a medium blue die showing six, a small yellow die showing two and a medium red die showing three.",3,6 2 3,blue yellow red,medium small medium
sample_05461.png,The image shows one large peach die with value two.,1,2,peach,large
sample_05463.png,"The image shows a small yellow die showing one, a large red die showing two and a small blue die showing one.",3,1 2 1,yellow red blue,small large small
sample_05464.png,This picture contains a large red die showing five and a small peach die showing one.,2,5 1,red peach,large small
sample_05465.png,There are a small yellow die showing two and a medium green die showing one in the scene.,2,2 1,yellow green,small medium
sample_05467.png,A small peach die is shown with a value of six.,1,6,peach,small
sample_05468.png,There is one medium purple die showing two.,1,2,purple,medium
sample_05469.png,This picture contains a large green die showing five and a medium blue die showing four.,2,5 4,green blue,large medium
sample_05470.png,"The scene contains a medium yellow die showing two, a medium purple die showing four and a small yellow die showing four.",3,2 4 4,yellow purple yellow,medium medium small
sample_05472.png,"The image shows a small peach die showing six, a large yellow die showing five and a medium yellow die showing two.",3,6 5 2,peach yellow yellow,small large medium
sample_05473.png,There is one large peach die showing five.,1,5,peach,large
sample_05474.png,There are a large white die showing one and a small white die showing four in the scene.,2,1 4,white white,large small
sample_05475.png,The scene contains a medium white die showing four and a large blue die showing two.,2,4 2,white blue,medium large
sample_05477.png,"This picture contains a large purple die showing six, a small yellow die showing three and a medium red die showing one.",3,6 3 1,purple yellow red,large small medium
sample_05479.png,A medium green die is shown with a value of three.,1,3,green,medium
sample_05481.png,This picture contains a medium yellow die showing five and a small green die showing five.,2,5 5,yellow green,medium small
sample_05482.png,There is one small blue die showing six.,1,6,blue,small
sample_05483.png,There are a small yellow die showing six and a large peach die showing five in the scene.,2,6 5,yellow peach,small large
sample_05484.png,There is one small white die showing four.,1,4,white,small
sample_05487.png,The scene contains a medium blue die showing five and a small green die showing one.,2,5 1,blue green,medium small
sample_05488.png,There is one medium green die showing three.,1,3,green,medium
sample_05489.png,This picture contains a medium blue die displaying three.,1,3,blue,medium
sample_05490.png,This picture contains a large green die displaying five.,1,5,green,large
sample_05491.png,The image shows a small red die showing three and a large blue die showing three.,2,3 3,red blue,small large
sample_05493.png,This picture contains a medium purple die showing four and a small blue die showing three.,2,4 3,purple blue,medium small
sample_05494.png,"The image shows a medium purple die showing two, a medium green die showing four and a small green die showing two.",3,2 4 2,purple green green,medium medium small
sample_05495.png,The scene contains a small red die showing five and a medium purple die showing four.,2,5 4,red purple,small medium
sample_05497.png,A large green die is shown with a value of four.,1,4,green,large
sample_05499.png,There are a small peach die showing four and a small green die showing six in the scene.,2,4 6,peach green,small small
sample_05500.png,"The image shows a small yellow die showing six, a small white die showing six and a small yellow die showing two.",3,6 6 2,yellow white yellow,small small small
sample_05502.png,The image shows a large purple die showing one and a medium white die showing one.,2,1 1,purple white,large medium
sample_05503.png,There is one large green die showing two.,1,2,green,large
sample_05504.png,This picture contains a small green die showing four and a medium purple die showing two.,2,4 2,green purple,small medium
sample_05506.png,The image shows a small blue die showing five and a medium purple die showing one.,2,5 1,blue purple,small medium
sample_05507.png,There is one small white die showing one.,1,1,white,small
sample_05508.png,"This picture contains a large red die showing two, a small yellow die showing six and a large red die showing five.",3,2 6 5,red yellow red,large small large
sample_05509.png,The scene contains a large green die showing two and a large yellow die showing one.,2,2 1,green yellow,large large
sample_05510.png,This picture contains a large blue die displaying five.,1,5,blue,large
sample_05512.png,"There are a small green die showing six, a medium blue die showing two and a large peach die showing five in the scene.",3,6 2 5,green blue peach,small medium large
sample_05513.png,"The image shows a large yellow die showing two, a medium red die showing two and a small purple die showing six.",3,2 2 6,yellow red purple,large medium small
sample_05515.png,This picture contains a medium red die displaying two.,1,2,red,medium
sample_05516.png,This picture contains a medium red die displaying two.,1,2,red,medium
sample_05517.png,This picture contains a medium yellow die displaying six.,1,6,yellow,medium
sample_05518.png,The image shows 2 medium peach dice with values four and two.,2,4 2,peach peach,medium medium
sample_05519.png,"There are a small red die showing three, a small red die showing three and a medium white die showing six in the scene.",3,3 3 6,red red white,small small medium
sample_05520.png,The image shows a small peach die showing three and a medium white die showing three.,2,3 3,peach white,small medium
sample_05521.png,"The image shows a large yellow die showing six, a large purple die showing five and a large red die showing two.",3,6 5 2,yellow purple red,large large large
sample_05523.png,The scene contains a small blue die showing three and a large yellow die showing three.,2,3 3,blue yellow,small large
sample_05524.png,"There are a large green die showing one, a medium green die showing one and a small purple die showing two in the scene.",3,1 1 2,green green purple,large medium small
sample_05525.png,"The scene contains a large yellow die showing two, a small white die showing three and a medium red die showing five.",3,2 3 5,yellow white red,large small medium
sample_05526.png,There is one small red die showing three.,1,3,red,small
sample_05527.png,The scene contains a small yellow die showing five and a medium yellow die showing six.,2,5 6,yellow yellow,small medium
sample_05528.png,The scene contains a small green die showing one and a large green die showing two.,2,1 2,green green,small large
sample_05529.png,There is one medium blue die showing one.,1,1,blue,medium
sample_05530.png,A medium peach die is shown with a value of four.,1,4,peach,medium
sample_05531.png,"The scene contains a medium yellow die showing two, a medium purple die showing one and a small blue die showing two.",3,2 1 2,yellow purple blue,medium medium small
sample_05532.png,This picture contains a large red die showing one and a medium peach die showing one.,2,1 1,red peach,large medium
sample_05533.png,"The scene contains a large red die showing six, a medium red die showing six and a medium red die showing four.",3,6 6 4,red red red,large medium medium
sample_05534.png,There is one large red die showing five.,1,5,red,large
sample_05535.png,"The image shows a medium green die showing five, a medium purple die showing five and a medium green die showing five.",3,5 5 5,green purple green,medium medium medium
sample_05537.png,"The scene contains a large white die showing six, a medium purple die showing three and a small purple die showing six.",3,6 3 6,white purple purple,large medium small
sample_05539.png,The image shows a small yellow die showing one and a medium yellow die showing one.,2,1 1,yellow yellow,small medium
sample_05540.png,"The scene contains a medium red die showing three, a large blue die showing six and a large green die showing five.",3,3 6 5,red blue green,medium large large
sample_05541.png,"There are a medium white die showing two, a medium yellow die showing two and a medium blue die showing six in the scene.",3,2 2 6,white yellow blue,medium medium medium
sample_05542.png,The image shows one large white die with value six.,1,6,white,large
sample_05543.png,This picture contains a medium red die showing one and a small purple die showing two.,2,1 2,red purple,medium small
sample_05544.png,"This picture contains a large white die showing one, a small yellow die showing six and a small red die showing two.",3,1 6 2,white yellow red,large small small
sample_05545.png,A small white die is shown with a value of six.,1,6,white,small
sample_05546.png,The image shows a small blue die showing four and a large yellow die showing one.,2,4 1,blue yellow,small large
sample_05547.png,The image shows one large peach die with value two.,1,2,peach,large
sample_05551.png,The image shows one large green die with value four.,1,4,green,large
sample_05552.png,"The scene contains a small red die showing one, a large purple die showing four and a small red die showing three.",3,1 4 3,red purple red,small large small
sample_05554.png,"The scene contains a medium peach die showing two, a small yellow die showing one and a large red die showing six.",3,2 1 6,peach yellow red,medium small large
sample_05555.png,"This picture contains a medium white die showing one, a small peach die showing five and a medium purple die showing six.",3,1 5 6,white peach purple,medium small medium
sample_05556.png,"The image shows a medium green die showing five, a small peach die showing four and a large white die showing one.",3,5 4 1,green peach white,medium small large
sample_05557.png,There are a small red die showing three and a large red die showing two in the scene.,2,3 2,red red,small large
sample_05558.png,The image shows one small green die with value five.,1,5,green,small
sample_05559.png,There are a medium yellow die showing three and a small red die showing three in the scene.,2,3 3,yellow red,medium small
sample_05560.png,"There are a small purple die showing six, a medium purple die showing five and a small red die showing two in the scene.",3,6 5 2,purple purple red,small medium small
sample_05561.png,"This picture contains a small red die showing four, a small white die showing two and a large blue die showing three.",3,4 2 3,red white blue,small small large
sample_05562.png,There is one medium green die showing three.,1,3,green,medium
sample_05563.png,"This picture contains 3 medium red dice displaying one, two and two.",3,1 2 2,red red red,medium medium medium
sample_05566.png,This picture contains a small red die displaying one.,1,1,red,small
sample_05567.png,"A scene with 2 medium blue dice is shown, displaying six and five.",2,6 5,blue blue,medium medium
sample_05569.png,The scene contains a medium green die showing three and a large peach die showing two.,2,3 2,green peach,medium large
sample_05570.png,"The image shows a large yellow die showing six, a medium blue die showing two and a small white die showing five.",3,6 2 5,yellow blue white,large medium small
sample_05572.png,The image shows a small red die showing four and a small peach die showing one.,2,4 1,red peach,small small
sample_05574.png,This picture contains a small white die showing three and a small peach die showing six.,2,3 6,white peach,small small
sample_05576.png,There is one large white die showing one.,1,1,white,large
sample_05578.png,"There are a medium purple die showing one, a large white die showing three and a medium red die showing one in the scene.",3,1 3 1,purple white red,medium large medium
sample_05580.png,"This picture contains a small blue die showing three, a small blue die showing six and a small white die showing one.",3,3 6 1,blue blue white,small small small
sample_05581.png,This picture contains a medium red die displaying six.,1,6,red,medium
sample_05582.png,"There are a medium green die showing five, a small green die showing five and a medium blue die showing four in the scene.",3,5 5 4,green green blue,medium small medium
sample_05583.png,There is one small purple die showing three.,1,3,purple,small
sample_05584.png,This picture contains a medium blue die showing two and a small yellow die showing six.,2,2 6,blue yellow,medium small
sample_05587.png,The scene contains a medium purple die showing two and a medium red die showing one.,2,2 1,purple red,medium medium
sample_05588.png,"This picture contains a large yellow die showing three, a small peach die showing two and a small red die showing six.",3,3 2 6,yellow peach red,large small small
sample_05589.png,There is one large yellow die showing four.,1,4,yellow,large
sample_05591.png,This picture contains a large green die displaying five.,1,5,green,large
sample_05592.png,This picture contains a small white die showing five and a small blue die showing one.,2,5 1,white blue,small small
sample_05594.png,"The scene contains a large blue die showing five, a medium white die showing five and a large red die showing three.",3,5 5 3,blue white red,large medium large
sample_05595.png,This picture contains a small peach die displaying one.,1,1,peach,small
sample_05596.png,This picture contains a large yellow die displaying six.,1,6,yellow,large
sample_05598.png,"The image shows a medium red die showing four, a large purple die showing four and a small peach die showing three.",3,4 4 3,red purple peach,medium large small
sample_05599.png,This picture contains a large green die displaying six.,1,6,green,large
sample_05602.png,"This picture contains a medium peach die showing five, a medium white die showing one and a small green die showing two.",3,5 1 2,peach white green,medium medium small
sample_05603.png,A medium peach die is shown with a value of four.,1,4,peach,medium
sample_05605.png,"This picture contains a small white die showing three, a medium white die showing four and a medium red die showing five.",3,3 4 5,white white red,small medium medium
sample_05606.png,This picture contains a large white die displaying six.,1,6,white,large
sample_05608.png,A large yellow die is shown with a value of four.,1,4,yellow,large
sample_05611.png,This picture contains a small peach die displaying six.,1,6,peach,small
sample_05615.png,"The scene contains a large purple die showing four, a small purple die showing three and a small peach die showing three.",3,4 3 3,purple purple peach,large small small
sample_05617.png,This picture contains a medium blue die displaying six.,1,6,blue,medium
sample_05618.png,There is one large peach die showing one.,1,1,peach,large
sample_05619.png,The image shows a large green die showing two and a large blue die showing two.,2,2 2,green blue,large large
sample_05620.png,The scene contains a medium purple die showing one and a small peach die showing five.,2,1 5,purple peach,medium small
sample_05621.png,This picture contains a medium red die displaying three.,1,3,red,medium
sample_05622.png,The image shows one small red die with value five.,1,5,red,small
sample_05623.png,"This picture contains a small green die showing four, a small purple die showing five and a large green die showing six.",3,4 5 6,green purple green,small small large
sample_05624.png,There is one small peach die showing one.,1,1,peach,small
sample_05626.png,"There are a small red die showing one, a medium yellow die showing five and a medium red die showing five in the scene.",3,1 5 5,red yellow red,small medium medium
sample_05627.png,"The image shows a small green die showing two, a medium green die showing six and a small peach die showing two.",3,2 6 2,green green peach,small medium small
sample_05629.png,This picture contains a small purple die displaying two.,1,2,purple,small
sample_05630.png,A large red die is shown with a value of six.,1,6,red,large
sample_05633.png,"The scene contains a large purple die showing three, a large yellow die showing two and a large red die showing five.",3,3 2 5,purple yellow red,large large large
sample_05634.png,The scene contains a medium white die showing two and a small peach die showing two.,2,2 2,white peach,medium small
sample_05635.png,"This picture contains a small white die showing four, a large yellow die showing one and a medium white die showing five.",3,4 1 5,white yellow white,small large medium
sample_05636.png,"The image shows a large red die showing four, a medium yellow die showing six and a small peach die showing four.",3,4 6 4,red yellow peach,large medium small
sample_05637.png,This picture contains a large purple die displaying three.,1,3,purple,large
sample_05638.png,"This picture contains a medium red die showing five, a large blue die showing one and a medium blue die showing three.",3,5 1 3,red blue blue,medium large medium
sample_05641.png,A large peach die is shown with a value of five.,1,5,peach,large
sample_05642.png,There is one medium peach die showing six.,1,6,peach,medium
sample_05643.png,"The image shows a medium peach die showing four, a large green die showing two and a small yellow die showing one.",3,4 2 1,peach green yellow,medium large small
sample_05644.png,"There are a medium yellow die showing two, a medium green die showing one and a small yellow die showing two in the scene.",3,2 1 2,yellow green yellow,medium medium small
sample_05645.png,A large yellow die is shown with a value of six.,1,6,yellow,large
sample_05647.png,There are a medium white die showing one and a small purple die showing one in the scene.,2,1 1,white purple,medium small
sample_05648.png,"The image shows a medium red die showing one, a small purple die showing five and a medium red die showing one.",3,1 5 1,red purple red,medium small medium
sample_05649.png,This picture contains a small red die displaying five.,1,5,red,small
sample_05654.png,This picture contains a small red die showing five and a small yellow die showing one.,2,5 1,red yellow,small small
sample_05655.png,The image shows one medium peach die with value five.,1,5,peach,medium
sample_05657.png,"This picture contains a large blue die showing six, a medium yellow die showing three and a medium red die showing six.",3,6 3 6,blue yellow red,large medium medium
sample_05660.png,There are a small yellow die showing five and a medium peach die showing three in the scene.,2,5 3,yellow peach,small medium
sample_05662.png,There are a medium peach die showing five and a large white die showing one in the scene.,2,5 1,peach white,medium large
sample_05663.png,This picture contains a large red die showing three and a medium yellow die showing three.,2,3 3,red yellow,large medium
sample_05664.png,The image shows a medium blue die showing one and a large blue die showing five.,2,1 5,blue blue,medium large
sample_05666.png,This picture contains a large yellow die displaying four.,1,4,yellow,large
sample_05668.png,This picture contains a small peach die showing two and a medium green die showing two.,2,2 2,peach green,small medium
sample_05669.png,There is one small blue die showing one.,1,1,blue,small
sample_05670.png,The image shows one small red die with value six.,1,6,red,small
sample_05671.png,This picture contains a small peach die showing two and a large peach die showing five.,2,2 5,peach peach,small large
sample_05672.png,"The scene contains a large peach die showing six, a medium blue die showing five and a large white die showing one.",3,6 5 1,peach blue white,large medium large
sample_05673.png,"The scene contains a small purple die showing one, a medium purple die showing five and a medium peach die showing four.",3,1 5 4,purple purple peach,small medium medium
sample_05675.png,The image shows a medium red die showing one and a medium blue die showing three.,2,1 3,red blue,medium medium
sample_05676.png,A small red die is shown with a value of six.,1,6,red,small
sample_05678.png,"There are a medium peach die showing one, a medium peach die showing five and a small peach die showing three in the scene.",3,1 5 3,peach peach peach,medium medium small
sample_05679.png,There is one large yellow die showing six.,1,6,yellow,large
sample_05680.png,This picture contains a medium purple die displaying one.,1,1,purple,medium
sample_05681.png,There is one medium blue die showing one.,1,1,blue,medium
sample_05684.png,This picture contains a large green die showing five and a large yellow die showing two.,2,5 2,green yellow,large large
sample_05685.png,The image shows one medium green die with value four.,1,4,green,medium
sample_05686.png,This picture contains a medium white die displaying five.,1,5,white,medium
sample_05687.png,A medium green die is shown with a value of four.,1,4,green,medium
sample_05688.png,The image shows a medium purple die showing one and a medium blue die showing four.,2,1 4,purple blue,medium medium
sample_05689.png,This picture contains a small red die displaying one.,1,1,red,small
sample_05692.png,"This picture contains a large yellow die showing six, a large blue die showing four and a large yellow die showing two.",3,6 4 2,yellow blue yellow,large large large
sample_05693.png,The image shows one medium green die with value two.,1,2,green,medium
